Number,ApertureRA,ApertureDec,CentroidRA,CentroidDec,ApertureX,ApertureY,CentroidX,CentroidY,CentroidFlag,SourceIntensity,ApertureCorr,SourceUncertainty,DataUnits,Magnitude,MagUncertainty,SourceModel,SkyModel,SkyMedian,SkyMode,SkyAverage,SkyLocalNonAnnulusBkg,SkyRMS,SkyCustom,SkySigma,SkyScale,RadiusCentroid,ApertureMajorRadius,ApertureMinorRadius,ApertureRotationAngle,SkyRadiusInner,SkyRadiusOuter,ApertureNumPixels,ApertureNumRejected,SkyNumPixels,RadialProfileFWHM,Image
533,359.125995,56.706449,359.128333,56.706025,62,332,66.696,330.302,1,+4460.15,1.0000,+504.851,adu,-9.1234,+0.1229,1,E,2575.193604,2575.077516,2587.556462,2560.880859,2588.238804,0.000000,59.494655,41.852197,6,6,6,0,9,15,113.84,0,445,14.20,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
534,359.131799,56.708705,359.132035,56.708745,74,340,74.483,340.135,1,+17319.2,1.0000,+492.312,adu,-10.5963,+0.0309,1,E,2576.368164,2561.874885,2588.060013,2560.863037,2588.721569,0.000000,58.586647,39.703330,6,6,6,0,9,15,113.84,0,448,4.25,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
535,359.194012,56.707476,359.193676,56.707260,200,332,199.296,331.219,1,+6973.98,1.0000,+369.748,adu,-9.6087,+0.0576,1,E,2554.614624,2534.998605,2563.621276,2557.173096,2564.115038,0.000000,50.374308,30.131763,6,6,6,0,9,15,113.84,0,446,3.71,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
536,359.473972,56.712124,359.471605,56.710116,768,335,763.032,327.696,1,+57828.0,1.0000,+1937.02,adu,-11.9053,+0.0364,1,E,2639.132324,2579.561153,2916.978697,2564.455078,3077.307155,0.000000,981.427441,160.895469,6,6,6,0,9,15,113.84,0,449,4.40,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
537,359.471002,56.712358,359.471601,56.710114,762,336,763.024,327.687,1,+57830.2,1.0000,+1937.02,adu,-11.9054,+0.0364,1,E,2639.132324,2579.561153,2916.978697,2564.000244,3077.307155,0.000000,981.427441,160.895469,6,6,6,0,9,15,113.84,0,449,5.11,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
538,359.571558,56.714126,359.571886,56.714179,966,338,966.669,338.182,1,+184067,1.0000,+558.002,adu,-13.1624,+0.0033,1,E,2582.164795,2568.321730,2588.383269,2563.406982,2588.755940,0.000000,43.973845,29.853848,6,6,6,0,9,15,113.84,0,447,4.54,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
539,359.593818,56.712491,359.590286,56.713775,1011,331,1003.940,335.892,1,+19831.0,1.0000,+344.927,adu,-10.7434,+0.0189,1,E,2568.238525,2565.652780,2569.309395,2563.381348,2569.449846,0.000000,26.894624,26.416470,6,6,6,0,9,15,113.84,0,459,1.50,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
540,359.167383,56.707349,359.167022,56.707532,146,333,145.287,333.696,1,+12323.4,1.0000,+366.624,adu,-10.2268,+0.0323,1,E,2564.830322,2542.487779,2569.269341,2562.908203,2569.613009,0.000000,42.071734,29.236543,6,6,6,0,9,15,113.84,0,447,1.08,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
541,359.210744,56.708265,359.210781,56.708476,234,334,234.095,334.776,1,+9671.08,1.0000,+398.315,adu,-9.9637,+0.0447,1,E,2558.086426,2555.923039,2577.379057,2558.057373,2578.750573,0.000000,84.187277,32.311196,6,6,6,0,9,15,113.84,0,449,4.10,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
542,359.211119,56.710708,359.210751,56.708476,235,343,234.034,334.778,1,+9671.08,1.0000,+398.315,adu,-9.9637,+0.0447,1,E,2558.086426,2555.923039,2577.379057,2558.300293,2578.750573,0.000000,84.187277,32.311196,6,6,6,0,9,15,113.84,0,449,4.18,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
543,359.463618,56.711994,359.463681,56.712248,747,335,747.148,335.936,1,+31825.1,1.0000,+650.652,adu,-11.2569,+0.0222,1,E,2585.079346,2567.255392,2603.127671,2562.745117,2604.074127,0.000000,70.280424,52.403057,6,6,6,0,9,15,113.84,0,451,4.52,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
544,359.590315,56.713804,359.590273,56.713777,1004,336,1003.913,335.900,1,+19840.9,1.0000,+344.941,adu,-10.7439,+0.0189,1,E,2568.238525,2565.652780,2569.309395,2564.299072,2569.449846,0.000000,26.894624,26.416470,6,6,6,0,9,15,113.84,0,459,4.70,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
545,359.106197,56.707769,359.106323,56.707879,22,338,22.266,338.399,1,+7799.45,1.0000,+437.673,adu,-9.7302,+0.0609,1,E,2565.883301,2573.563917,2587.060573,2560.444824,2588.706477,0.000000,92.401525,35.843638,6,6,6,0,9,15,113.84,0,444,3.95,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
546,359.369434,56.711307,359.368609,56.709741,556,337,554.186,331.256,1,+95069.9,1.0000,+1807.52,adu,-12.4451,+0.0206,1,E,2604.241943,2583.499299,2716.944285,2560.417725,2735.406521,0.000000,317.628373,149.058096,6,6,6,0,9,15,113.84,0,448,5.88,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
547,359.245715,56.709315,359.242748,56.706460,305,336,298.708,325.616,1,+67712.3,1.0000,+602.088,adu,-12.0767,+0.0097,1,E,2577.667114,2588.324935,2587.627941,2561.780029,2588.256150,0.000000,57.085996,45.440918,6,6,6,0,9,15,113.84,0,448,11.70,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
548,359.395057,56.711919,359.395101,56.712151,608,338,608.108,338.852,1,+19450.4,1.0000,+444.264,adu,-10.7223,+0.0248,1,E,2558.252686,2549.367903,2568.175372,2557.777344,2568.616890,0.000000,47.676600,35.301914,6,6,6,0,9,15,113.84,0,448,4.39,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
549,359.560186,56.714804,359.560243,56.715042,943,341,943.135,341.875,1,+21499.4,1.0000,+333.375,adu,-10.8311,+0.0168,1,E,2569.382690,2574.217584,2569.183399,2564.449707,2569.305650,0.000000,25.090901,25.123804,6,6,6,0,9,15,113.84,0,460,4.33,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
550,359.312693,56.711617,359.312714,56.711692,441,341,441.050,341.278,1,+34822.0,1.0000,+862.836,adu,-11.3546,+0.0269,1,E,2575.683716,2566.394157,2632.507595,2565.871826,2638.908977,0.000000,183.902650,70.471680,6,6,6,0,9,15,113.84,0,446,4.23,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
551,359.447269,56.713682,359.447333,56.713856,714,342,714.144,342.641,1,+69489.6,1.0000,+440.699,adu,-12.1048,+0.0069,1,E,2562.896484,2552.549811,2569.979003,2560.446045,2570.423350,0.000000,47.846027,29.550532,6,6,6,0,9,15,113.84,0,447,4.48,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
552,359.158841,56.710471,359.158694,56.710610,129,345,128.715,345.522,1,+160566,1.0000,+523.116,adu,-13.0141,+0.0035,1,E,2571.586914,2568.701326,2574.424479,2562.852539,2574.596385,0.000000,29.784427,28.163091,6,6,6,0,9,15,113.84,0,451,4.43,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
553,359.307776,56.711277,359.312715,56.711693,431,340,441.053,341.281,1,+34822.0,1.0000,+862.836,adu,-11.3546,+0.0269,1,E,2575.683716,2566.394157,2632.507595,2564.417480,2638.908977,0.000000,183.902650,70.471680,6,6,6,0,9,15,113.84,0,446,10.72,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
554,359.606544,56.715076,359.606690,56.715116,1037,340,1037.301,340.143,1,+2994.69,1.0000,+335.814,adu,-8.6909,+0.1217,1,E,2572.542603,2561.114905,2571.173706,2567.956543,2571.313013,0.000000,26.794551,27.802954,6,6,6,0,9,15,113.84,0,460,0.26,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
555,359.196330,56.710490,359.196559,56.710529,205,343,205.468,343.132,1,+15192.4,1.0000,+339.058,adu,-10.4541,+0.0242,1,E,2554.077759,2551.381784,2556.474633,2556.531250,2556.628095,0.000000,28.043252,26.435073,6,6,6,0,9,15,113.84,0,448,4.25,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
556,359.265836,56.711499,359.262794,56.712729,346,343,339.952,347.700,1,+45300.9,1.0000,+904.202,adu,-11.6403,+0.0217,1,E,2586.334229,2577.108490,2647.983387,2560.621826,2654.563304,0.000000,187.000674,73.464341,6,6,6,0,9,15,113.84,0,443,4.03,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
557,359.262334,56.712533,359.262732,56.712732,339,347,339.826,347.714,1,+45137.6,1.0000,+904.111,adu,-11.6363,+0.0217,1,E,2586.334229,2577.108490,2647.983387,2561.505127,2654.563304,0.000000,187.000674,73.464341,6,6,6,0,9,15,113.84,0,443,4.44,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
558,359.266643,56.715303,359.266396,56.715240,348,357,347.493,356.781,1,+61839.0,1.0000,+1561.63,adu,-11.9782,+0.0274,1,E,2590.262207,2573.391252,2696.781872,2561.207520,2710.351164,0.000000,271.177000,128.881543,6,6,6,0,9,15,113.84,0,443,4.38,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
559,359.293366,56.713514,359.293383,56.713724,402,349,402.053,349.777,1,+639549,1.0000,+1020.34,adu,-14.5147,+0.0017,1,E,2595.764160,2570.371799,2608.567261,2559.319824,2609.232547,0.000000,58.983566,53.057007,6,6,6,0,9,15,113.84,0,450,4.32,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
560,359.120393,56.709884,359.120282,56.710014,51,345,50.788,345.486,1,+4709.38,1.0000,+382.177,adu,-9.1824,+0.0881,1,E,2566.653442,2548.770838,2569.193820,2560.078857,2569.427887,0.000000,34.719637,31.493623,6,6,6,0,9,15,113.84,0,452,3.48,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
561,359.419144,56.713860,359.419292,56.714037,657,344,657.316,344.646,1,+3031.82,1.0000,+360.116,adu,-8.7043,+0.1290,1,E,2556.946655,2560.872696,2560.622560,2558.718506,2560.898196,0.000000,37.613892,29.811260,6,6,6,0,9,15,113.84,0,452,84.30,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
562,359.435390,56.714612,359.435431,56.714776,690,346,690.096,346.601,1,+39125.6,1.0000,+421.928,adu,-11.4812,+0.0117,1,E,2564.836426,2564.758690,2569.894209,2559.608887,2570.228498,0.000000,41.498903,31.169971,6,6,6,0,9,15,113.84,0,445,4.38,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
563,359.271195,56.712930,359.271309,56.712989,357,348,357.238,348.211,1,+61635.1,1.0000,+1037.31,adu,-11.9746,+0.0183,1,E,2581.184570,2573.124803,2645.961281,2559.856689,2652.867495,0.000000,191.513585,84.215195,6,6,6,0,9,15,113.84,0,444,4.30,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
564,359.281535,56.713347,359.281513,56.713581,378,349,377.979,349.866,1,+69499.9,1.0000,+538.426,adu,-12.1050,+0.0084,1,E,2579.274170,2557.110568,2605.850187,2557.941162,2607.894968,0.000000,103.369498,39.218896,6,6,6,0,9,15,113.84,0,440,4.50,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
565,359.125226,56.711855,359.125680,56.711720,61,352,61.907,351.475,1,+3970.39,1.0000,+586.767,adu,-8.9971,+0.1605,1,E,2578.674438,2570.468188,2599.329536,2559.637939,2600.576576,0.000000,80.616770,48.801748,6,6,6,0,9,15,113.84,0,446,3.20,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
566,359.322922,56.714466,359.323076,56.714660,462,351,462.332,351.705,1,+49508.1,1.0000,+871.947,adu,-11.7367,+0.0191,1,E,2586.338135,2567.524540,2611.954029,2564.660400,2613.200379,0.000000,80.789884,70.527231,6,6,6,0,9,15,113.84,0,446,1.22,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
567,359.346598,56.714520,359.347353,56.715188,510,350,511.591,352.430,1,+44423.2,1.0000,+403.476,adu,-11.6190,+0.0099,1,E,2567.210205,2563.894474,2567.288401,2565.715088,2567.457182,0.000000,29.471640,28.807251,6,6,6,0,9,15,113.84,0,450,5.00,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
568,359.347536,56.715616,359.347338,56.715186,512,354,511.561,352.422,1,+44427.8,1.0000,+403.482,adu,-11.6191,+0.0099,1,E,2567.210205,2563.894474,2567.288401,2565.482422,2567.457182,0.000000,29.471640,28.807251,6,6,6,0,9,15,113.84,0,450,0.92,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
569,359.321811,56.717160,359.323033,56.714659,460,361,462.244,351.705,1,+49430.1,1.0000,+871.903,adu,-11.7350,+0.0192,1,E,2586.338135,2567.524540,2611.954029,2562.204102,2613.200379,0.000000,80.789884,70.527231,6,6,6,0,9,15,113.84,0,446,4.31,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
570,359.334741,56.714900,359.334866,56.715110,486,352,486.272,352.770,1,+54670.1,1.0000,+398.576,adu,-11.8444,+0.0079,1,E,2561.420898,2572.170909,2561.505441,2564.996826,2561.667132,0.000000,28.813308,27.045171,6,6,6,0,9,15,113.84,0,453,4.41,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
571,359.130607,56.712750,359.130540,56.712629,72,355,71.851,354.559,1,+23288.5,1.0000,+415.944,adu,-10.9179,+0.0194,1,E,2566.450562,2562.293766,2575.254399,2559.606445,2575.689013,0.000000,47.367259,32.398315,6,6,6,0,9,15,113.84,0,450,4.43,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
572,359.254318,56.715127,359.254627,56.715241,323,357,323.639,357.405,1,+72771.5,1.0000,+520.051,adu,-12.1549,+0.0078,1,E,2571.428467,2571.650969,2587.924318,2563.477051,2588.663989,0.000000,61.947711,37.219111,6,6,6,0,9,15,113.84,0,449,4.84,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
573,359.318460,56.714947,359.316206,56.715502,453,353,448.484,355.166,1,+17504.6,1.0000,+889.682,adu,-10.6079,+0.0552,1,E,2577.482788,2557.814873,2623.878937,2563.946289,2627.606591,0.000000,140.070370,73.598135,6,6,6,0,9,15,113.84,0,446,5.20,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
574,359.429393,56.716431,359.429661,56.716618,678,353,678.561,353.677,1,+11477.0,1.0000,+432.997,adu,-10.1496,+0.0410,1,E,2566.289307,2557.254448,2590.423314,2559.639893,2592.375577,0.000000,100.702897,35.071748,6,6,6,0,9,15,113.84,0,443,4.13,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
575,359.176452,56.713444,359.178416,56.715883,165,355,169.227,363.895,1,+73716.3,1.0000,+672.703,adu,-12.1689,+0.0099,1,E,2574.254395,2572.264644,2619.971488,2557.363770,2625.919598,0.000000,176.840692,51.533936,6,6,6,0,9,15,113.84,0,450,4.30,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
576,359.315970,56.715454,359.316244,56.715504,448,355,448.560,355.172,1,+17913.1,1.0000,+1040.13,adu,-10.6329,+0.0630,1,E,2576.891113,2555.249802,2629.381762,2563.193359,2633.722673,0.000000,151.321644,86.248604,6,6,6,0,9,15,113.84,0,444,4.75,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
577,359.458426,56.718157,359.458633,56.718156,737,358,737.420,357.986,1,+149063,1.0000,+576.667,adu,-12.9334,+0.0042,1,E,2570.648926,2557.854731,2586.058658,2562.964600,2586.905661,0.000000,66.267539,35.824878,6,6,6,0,9,15,113.84,0,445,4.38,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
578,359.590084,56.719760,359.593416,56.719865,1004,358,1010.761,358.244,1,+77210.7,1.0000,+437.443,adu,-12.2192,+0.0062,1,E,2571.731934,2574.989001,2570.893414,2568.930176,2571.037676,0.000000,27.265551,28.332363,6,6,6,0,9,15,113.84,0,457,8.92,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
579,359.593043,56.719794,359.593465,56.719865,1010,358,1010.861,358.244,1,+77210.7,1.0000,+437.443,adu,-12.2192,+0.0062,1,E,2571.731934,2574.989001,2570.893414,2569.400146,2571.037676,0.000000,27.265551,28.332363,6,6,6,0,9,15,113.84,0,457,4.53,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
580,359.178303,56.715910,359.178442,56.715883,169,364,169.280,363.892,1,+73716.9,1.0000,+672.703,adu,-12.1689,+0.0099,1,E,2574.254395,2572.264644,2619.971488,2555.731689,2625.919598,0.000000,176.840692,51.533936,6,6,6,0,9,15,113.84,0,450,4.28,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
581,359.224218,56.715233,359.224249,56.715233,262,359,262.062,358.998,1,+75993.7,1.0000,+460.105,adu,-12.2019,+0.0066,1,E,2563.098145,2562.272994,2566.688469,2561.276611,2566.933203,0.000000,35.484955,30.830410,6,6,6,0,9,15,113.84,0,448,4.28,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
582,359.185259,56.714930,359.185619,56.714896,183,360,183.726,359.855,1,+110761,1.0000,+621.986,adu,-12.6110,+0.0061,1,E,2571.723145,2574.800823,2602.327891,2554.953125,2604.823732,0.000000,114.128140,43.986675,6,6,6,0,9,15,113.84,0,449,4.40,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
583,359.232119,56.715077,359.230685,56.715002,278,358,275.086,357.799,1,+9367.49,1.0000,+416.099,adu,-9.9291,+0.0482,1,E,2561.687988,2559.494620,2610.491355,2561.870361,2617.030921,0.000000,185.102860,33.830410,6,6,6,0,9,15,113.84,0,443,3.73,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
584,359.326804,56.715874,359.323089,56.714660,470,356,462.358,351.704,1,+49508.1,1.0000,+871.947,adu,-11.7367,+0.0191,1,E,2586.338135,2567.524540,2611.954029,2563.784424,2613.200379,0.000000,80.789884,70.527231,6,6,6,0,9,15,113.84,0,446,4.43,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
585,359.489434,56.719901,359.489181,56.719863,800,363,799.482,362.869,1,+138951,1.0000,+526.372,adu,-12.8572,+0.0041,1,E,2581.525391,2582.300982,2583.700863,2564.633301,2583.960426,0.000000,36.665347,31.089238,6,6,6,0,9,15,113.84,0,446,4.51,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
586,359.475661,56.718917,359.475650,56.719005,772,360,771.985,360.328,1,+136570,1.0000,+486.450,adu,-12.8384,+0.0039,1,E,2571.193848,2572.972253,2570.358298,2565.241455,2570.506080,0.000000,27.593169,26.544458,6,6,6,0,9,15,113.84,0,460,4.45,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
587,359.518079,56.719171,359.518332,56.719285,858,359,858.522,359.407,1,+18375.4,1.0000,+343.953,adu,-10.6606,+0.0203,1,E,2564.453613,2564.784085,2564.793802,2565.464600,2564.947652,0.000000,28.124127,26.468262,6,6,6,0,9,15,113.84,0,450,4.02,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
588,359.280864,56.717130,359.279234,56.719493,377,363,373.921,371.809,1,+237674,1.0000,+2889.23,adu,-13.4400,+0.0132,1,E,2618.547241,2586.991861,2898.982254,2558.979492,3035.426417,0.000000,900.852379,238.231104,6,6,6,0,9,15,113.84,0,446,4.68,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
589,359.103411,56.713955,359.103551,56.714035,17,361,17.291,361.286,1,+4601.88,1.0000,+321.158,adu,-9.1573,+0.0758,1,E,2560.615601,2564.373067,2558.925521,2559.338135,2559.057902,0.000000,26.057822,26.330293,6,6,6,0,9,15,113.84,0,458,3.85,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
590,359.510167,56.719616,359.510257,56.719738,842,361,842.191,361.446,1,+22013.0,1.0000,+334.655,adu,-10.8567,+0.0165,1,E,2566.782471,2558.442265,2566.920115,2564.516602,2567.080673,0.000000,28.742549,25.127593,6,6,6,0,9,15,113.84,0,452,4.46,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
591,359.196571,56.715640,359.196900,56.715789,206,362,206.682,362.534,1,+3327.28,1.0000,+411.051,adu,-8.8052,+0.1341,1,E,2561.593262,2560.265786,2605.744937,2555.326660,2611.136442,0.000000,167.899359,34.038135,6,6,6,0,9,15,113.84,0,445,13.37,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
592,359.368603,56.718880,359.367048,56.719148,555,365,551.872,366.068,1,+59522.3,1.0000,+408.517,adu,-11.9367,+0.0075,1,E,2561.845215,2549.190504,2562.866348,2560.191895,2563.036710,0.000000,29.583626,27.459746,6,6,6,0,9,15,113.84,0,454,6.18,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
593,359.457784,56.721670,359.458017,56.721722,736,371,736.476,371.182,1,+22863.8,1.0000,+2902.46,adu,-10.8979,+0.1378,1,E,2591.933838,2587.321369,2778.661866,2563.483887,2813.861684,0.000000,444.183722,242.418335,6,6,6,0,9,15,113.84,0,445,4.33,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
594,359.386835,56.719394,359.386609,56.719312,592,366,591.534,365.710,1,+21742.9,1.0000,+347.483,adu,-10.8433,+0.0174,1,E,2553.585938,2539.017049,2556.162438,2558.064453,2556.370764,0.000000,32.671603,26.357017,6,6,6,0,9,15,113.84,0,452,4.34,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
595,359.326187,56.718574,359.326063,56.718664,469,366,468.757,366.336,1,+27112.3,1.0000,+716.046,adu,-11.0829,+0.0287,1,E,2575.189087,2564.452302,2604.000168,2561.634277,2605.547546,0.000000,89.883756,58.347778,6,6,6,0,9,15,113.84,0,450,4.50,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
596,359.366114,56.719388,359.367058,56.719148,550,367,551.892,366.068,1,+59522.3,1.0000,+408.517,adu,-11.9367,+0.0075,1,E,2561.845215,2549.190504,2562.866348,2560.704102,2563.036710,0.000000,29.583626,27.459746,6,6,6,0,9,15,113.84,0,454,4.50,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
597,359.545124,56.721395,359.545362,56.721420,913,366,913.485,366.084,1,+2328.62,1.0000,+379.428,adu,-8.4177,+0.1769,1,E,2566.437256,2568.985259,2568.463786,2567.358887,2568.741784,0.000000,37.832765,31.504424,6,6,6,0,9,15,113.84,0,449,86.33,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
598,359.112708,56.715454,359.112258,56.715582,36,366,35.102,366.497,1,+3898.61,1.0000,+321.052,adu,-8.9773,+0.0894,1,E,2561.054688,2570.629082,2561.350026,2558.957275,2561.514366,0.000000,29.047276,26.403467,6,6,6,0,9,15,113.84,0,456,3.38,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
599,359.561859,56.722407,359.561920,56.722384,947,369,947.121,368.912,1,+42429.7,1.0000,+414.494,adu,-11.5692,+0.0106,1,E,2571.452393,2546.165333,2575.400821,2567.043701,2575.589022,0.000000,31.170111,30.123462,6,6,6,0,9,15,113.84,0,451,4.63,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
600,359.342422,56.719609,359.342363,56.719845,502,369,501.903,369.872,1,+77727.6,1.0000,+408.930,adu,-12.2264,+0.0057,1,E,2566.191406,2579.698273,2569.091014,2563.672363,2569.273774,0.000000,30.678128,25.087417,6,6,6,0,9,15,113.84,0,457,4.65,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
601,359.254604,56.719465,359.254787,56.719548,324,373,324.378,373.300,1,+36735.1,1.0000,+985.228,adu,-11.4127,+0.0291,1,E,2575.751465,2576.618896,2629.466410,2564.119385,2633.792029,0.000000,151.056703,80.825415,6,6,6,0,9,15,113.84,0,445,4.50,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
602,359.403553,56.720698,359.403990,56.720786,626,370,626.893,370.303,1,+29999.6,1.0000,+357.003,adu,-11.1928,+0.0129,1,E,2556.353882,2544.091078,2558.087020,2558.805908,2558.238594,0.000000,27.878773,26.138184,6,6,6,0,9,15,113.84,0,450,4.56,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
603,359.191987,56.718551,359.192132,56.718665,197,373,197.305,373.413,1,+76051.4,1.0000,+492.818,adu,-12.2028,+0.0070,1,E,2571.564209,2558.040164,2580.982240,2553.225830,2581.418664,0.000000,47.518608,34.198120,6,6,6,0,9,15,113.84,0,450,4.83,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
604,359.292596,56.719462,359.292148,56.719640,401,371,400.108,371.681,1,+19341.5,1.0000,+583.377,adu,-10.7162,+0.0327,1,E,2582.863525,2558.282629,2596.745536,2558.834961,2597.682448,0.000000,69.839719,47.427144,6,6,6,0,9,15,113.84,0,449,4.24,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
605,359.289119,56.719955,359.292150,56.719637,394,373,400.113,371.672,1,+19341.5,1.0000,+583.377,adu,-10.7162,+0.0327,1,E,2582.863525,2558.282629,2596.745536,2558.879639,2597.682448,0.000000,69.839719,47.427144,6,6,6,0,9,15,113.84,0,449,4.41,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
606,359.261520,56.719293,359.261752,56.719862,338,372,338.524,374.088,1,+2034.72,1.0000,+1829.84,adu,-8.2713,+0.9764,1,E,2599.815674,2588.383540,2740.052253,2562.888184,2764.726708,0.000000,368.962515,152.992432,6,6,6,0,9,15,113.84,0,445,2.96,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
607,359.279271,56.719545,359.279274,56.719492,374,372,374.001,371.806,1,+237669,1.0000,+2889.23,adu,-13.4399,+0.0132,1,E,2618.547241,2586.991861,2898.982254,2559.840576,3035.426417,0.000000,900.852379,238.231104,6,6,6,0,9,15,113.84,0,446,5.41,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
608,359.424159,56.723405,359.424005,56.723374,668,379,667.687,378.894,1,+151375,1.0000,+509.737,adu,-12.9501,+0.0037,1,E,2567.053833,2559.799463,2569.393069,2560.455078,2569.579079,0.000000,30.952065,27.574585,6,6,6,0,9,15,113.84,0,450,4.29,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
609,359.486857,56.722577,359.489181,56.719864,795,373,799.482,362.874,1,+138953,1.0000,+526.373,adu,-12.8572,+0.0041,1,E,2581.525391,2582.300982,2583.700863,2564.518066,2583.960426,0.000000,36.665347,31.089238,6,6,6,0,9,15,113.84,0,446,10.83,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
610,359.315708,56.721138,359.315863,56.721069,448,376,448.306,375.738,1,+8148.42,1.0000,+430.489,adu,-9.7777,+0.0574,1,E,2559.696777,2557.262588,2619.938742,2557.459229,2628.528059,0.000000,212.561229,35.203540,6,6,6,0,9,15,113.84,0,445,3.97,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
611,359.374881,56.721943,359.374985,56.722188,568,376,568.233,376.899,1,+95795.7,1.0000,+889.382,adu,-12.4534,+0.0101,1,E,2578.863037,2559.250904,2614.887198,2558.786133,2617.287068,0.000000,112.182927,69.685937,6,6,6,0,9,15,113.84,0,442,4.51,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
612,359.167747,56.719815,359.167485,56.719733,148,379,147.460,378.713,1,+37288.4,1.0000,+365.164,adu,-11.4289,+0.0106,1,E,2556.481201,2536.953335,2556.850438,2555.177490,2556.993878,0.000000,27.113377,25.996255,6,6,6,0,9,15,113.84,0,458,4.31,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
