RAJ2000,DEJ2000,umag,gmag,Teff,Mass
20.101203, -0.2572330, 20.19, 19.84, 16884, 0.448
20.104030, 31.9432820, 20.62, 20.17, 14541, 0.461
20.134470, -0.2308900, 20.45, 19.98, 10658, 0.570
20.138887, 7.0851910, 20.92, 20.50, 9767, 0.532
20.165524, 38.6594590, 18.26, 18.60, 42460, 0.482
20.171614, 39.8853470, 18.18, 18.00, 18687, 0.542
20.176581, 15.2229240, 18.44, 18.42, 24103, 0.695
20.182056, 31.1547230, 20.40, 20.22, 20112, 0.484
20.197415, 8.2901330, 19.68, 19.34, 15356, 0.613
20.250761, 39.9016320, 20.06, 19.76, 8241, 0.707
20.253959, 38.7909240, 20.08, 20.00, 19890, 0.401
20.286226, 24.9768060, 19.33, 19.07, 17790, 0.540
20.360671, 38.3999130, 21.13, 20.34, 6418, 0.512
20.388707, 0.4912600, 19.71, 19.24, 10036, 0.797
20.402866, 32.4790710, 20.82, 20.43, 6988, 0.424
20.426115, 30.7638520, 19.24, 18.57, 6306, 0.537
20.450998, -0.1813940, 16.19, 16.34, 16102, 0.675
20.489610, 31.8803080, 20.70, 20.23, 9081, 0.746
20.493404, 38.2296370, 18.77, 19.15, 37923, 0.548
20.527869, 13.3909920, 20.16, 19.86, 13173, 0.710
20.537225, 6.7417530, 19.60, 19.13, 13462, 0.681
20.575133, 1.1305390, 19.12, 19.01, 22816, 0.496
20.589242, 38.7955380, 19.53, 19.65, 23420, 1.040
20.612927, 32.2809660, 18.95, 18.57, 15185, 0.425
20.644450, 0.5073340, 17.30, 16.83, 11557, 0.621
20.778365, 40.6326430, 18.54, 18.29, 17592, 0.508
20.862704, 1.1396660, 18.60, 18.61, 22203, 0.520
20.874833, 32.8666190, 20.47, 20.08, 11504, 0.986
20.880573, 6.9048230, 20.64, 20.23, 9241, 0.715
20.889329, 0.8605600, 19.94, 19.46, 9053, 0.572
20.919384, 32.8833650, 20.08, 20.00, 22930, 0.359
20.936538, -8.7024140, 17.98, 18.28, 50806, 0.492
20.955979, 38.6989980, 19.54, 19.36, 17803, 0.655
20.978562, -8.8461730, 20.56, 20.05, 12795, 0.496
20.985688, 6.7028900, 20.48, 20.06, 15058, 0.466
21.020231, 39.5095560, 20.61, 20.26, 13003, 0.484
21.101066, 14.0909630, 19.36, 19.17, 18639, 0.551
21.108905, 0.0685400, 20.52, 20.09, 8449, 0.597
21.195779, 30.9517110, 20.26, 20.15, 19467, 0.553
21.242581, 15.3646840, 18.72, 18.86, 28866, 0.533
21.248895, 39.1345940, 18.31, 18.48, 29285, 0.429
21.257929, 32.4906570, 20.03, 19.64, 13797, 0.583
21.261288, 39.2198210, 19.90, 20.06, 28718, 0.588
21.264099, -8.8774900, 19.45, 19.04, 12206, 0.595
21.324454, 8.1160250, 18.49, 18.68, 31150, 0.645
21.357046, 0.3033040, 19.21, 19.08, 19005, 0.489
21.365848, 6.5135660, 19.42, 19.51, 17629, 0.617
21.368060, 14.4503410, 20.64, 20.28, 13919, 0.495
21.395795, 38.8463800, 19.41, 19.03, 13239, 0.582
21.398068, 0.4155610, 20.03, 19.46, 10016, 0.810
21.414289, -9.4153820, 20.58, 20.15, 13253, 0.470
21.436652, -8.3711070, 20.65, 20.38, 14114, 0.642
21.455337, 37.8363270, 19.82, 19.40, 14082, 0.594
21.525154, 14.6794690, 20.36, 19.92, 10400, 0.601
21.623668, 13.7517820, 19.52, 19.53, 21612, 0.636
21.631909, 15.4922920, 19.42, 19.29, 17415, 0.557
21.643451, -8.6773820, 18.53, 18.05, 7769, 0.781
21.751762, 40.4706270, 19.05, 19.25, 28047, 0.839
21.799810, 13.5850680, 20.21, 19.91, 16206, 0.599
21.858007, 39.1478030, 20.36, 20.29, 19611, 0.421
21.871469, 37.8394650, 20.84, 20.42, 16051, 0.559
21.887355, 13.5083540, 18.68, 18.75, 14274, 1.055
21.902075, -1.0169850, 20.17, 19.78, 9314, 0.567
21.904890, 0.9450760, 18.95, 18.75, 18090, 0.540
21.927027, -9.6236370, 19.74, 19.55, 17974, 0.645
22.037959, 14.6006810, 20.35, 19.90, 10575, 0.664
22.047635, 40.8135640, 19.90, 19.56, 14153, 0.784
22.103891, -8.3816860, 19.06, 18.48, 6653, 0.503
22.120746, 38.9101450, 15.30, 15.71, 79370, 0.696
22.150940, 7.3389680, 19.52, 19.07, 11909, 0.690
22.165224, 39.7982020, 19.41, 19.47, 21659, 0.655
22.215884, 15.2197270, 18.21, 17.73, 9517, 0.740
22.369995, 13.7540540, 20.26, 19.84, 11926, 0.478
22.374979, 0.5698010, 19.73, 19.51, 16525, 0.478
22.429252, 39.3087260, 19.01, 19.08, 24767, 0.566
22.460168, -10.3116760, 18.74, 18.35, 11850, 0.701
22.513236, -0.5885160, 18.55, 18.60, 23475, 0.581
22.553148, 39.4071210, 20.70, 20.37, 16332, 0.686
22.580554, 39.1489550, 19.50, 19.65, 27511, 0.417
22.589660, 7.0618960, 19.99, 19.64, 8119, 0.558
22.654263, 14.7443900, 19.51, 19.37, 19222, 0.471
22.683572, 13.4310570, 20.85, 20.33, 12215, 0.479
22.683700, 15.2227050, 19.30, 19.29, 14225, 1.028
22.689696, -0.3364700, 18.95, 18.55, 14626, 0.580
22.757962, 14.4049910, 20.43, 20.46, 17219, 0.758
22.802662, -9.9722470, 18.01, 18.23, 29858, 0.648
22.844026, 14.5302650, 20.87, 20.29, 10914, 0.581
22.968653, 14.5645600, 20.01, 19.82, 17452, 0.617
23.064012, 14.7988940, 18.55, 18.84, 32600, 0.579
23.092554, 0.9983370, 19.35, 18.88, 13900, 0.534
23.095531, 1.1342380, 20.22, 19.93, 8515, 0.866
23.109983, 13.7319060, 20.44, 20.14, 10573, 0.875
23.117028, 1.0195340, 20.74, 20.11, 12798, 0.238
23.162908, 0.7991910, 18.95, 19.21, 29319, 0.564
23.235042, 13.6218710, 19.54, 19.06, 7206, 0.391
23.256644, 1.1514010, 19.63, 19.32, 16733, 0.570
23.441193, 13.9315580, 20.57, 20.32, 8817, 1.042
23.452250, 0.2804920, 18.49, 18.81, 35493, 0.569
23.492702, -0.0591840, 18.38, 18.24, 19288, 0.611
23.509230, 14.8425390, 20.54, 20.27, 12278, 1.125
23.511269, -8.5390960, 20.40, 20.01, 12534, 0.697
23.543224, 14.3011710, 19.69, 19.23, 9547, 0.880
23.599630, 24.6741500, 19.16, 18.90, 19222, 0.586
23.616249, -8.9810710, 19.60, 19.52, 19757, 0.632
23.653573, 13.8740990, 18.23, 18.26, 25238, 0.532
23.657762, -9.2952740, 19.72, 19.21, 6911, 0.742
23.670586, -1.1506380, 18.59, 18.13, 10238, 0.623
23.673959, -9.9671890, 16.69, 16.55, 18321, 0.560
23.681743, -9.6354470, 19.01, 19.35, 44444, 0.638
23.887385, 14.7655430, 17.54, 17.03, 7692, 0.403
23.906854, 24.4306240, 19.60, 19.47, 21622, 0.712
23.940092, -0.9611520, 18.94, 18.52, 12380, 0.559
23.983747, 23.9330800, 19.98, 19.83, 22621, 0.530
24.038225, -0.9402620, 20.46, 19.98, 8170, 0.518
24.123542, 24.4985680, 20.56, 20.03, 13135, 0.592
24.188649, 14.7276850, 19.13, 19.04, 18771, 0.570
24.234894, 0.4948860, 19.96, 19.50, 10084, 0.686
24.356247, 24.7296480, 21.16, 20.74, 17108, 0.496
24.381947, 23.0042460, 20.11, 19.62, 8090, 0.613
24.412748, 23.4028790, 20.52, 20.52, 21356, 0.590
24.453621, 24.0068700, 19.10, 19.10, 26837, 0.612
24.506278, -0.3324380, 19.85, 19.34, 11072, 0.577
24.514051, 0.2675040, 19.91, 19.86, 20605, 0.629
24.543180, -10.1886460, 19.54, 19.49, 18301, 0.695
24.553059, 1.0640960, 17.41, 17.83, 72622, 0.494
24.600874, -9.7180470, 19.97, 19.98, 14596, 0.827
24.602420, 0.5610930, 19.55, 19.12, 11096, 0.755
24.630307, 23.9240170, 20.01, 19.52, 15361, 0.607
24.699575, 23.4884460, 20.37, 20.65, 31939, 1.361
24.728414, 14.9398070, 20.01, 20.02, 20463, 0.854
24.740782, -9.1871600, 20.85, 20.49, 8596, 0.726
24.788592, -8.7631400, 19.70, 19.82, 24573, 0.548
24.793561, 24.7042660, 20.33, 19.72, 10619, 0.817
24.794566, 14.7907290, 19.87, 19.55, 8966, 1.083
24.811945, -0.6104260, 20.58, 20.52, 18570, 0.488
24.835021, 13.1890870, 18.36, 18.72, 51586, 0.520
24.835645, 15.3718910, 20.13, 19.86, 13386, 0.903
24.904920, -8.9094290, 20.23, 19.81, 7358, 0.639
25.005294, 0.5975970, 20.32, 19.89, 9129, 0.637
25.065255, 22.7337120, 19.72, 19.60, 21734, 0.532
25.072621, -8.6455890, 20.06, 19.58, 9184, 0.727
25.079564, 13.6950840, 18.74, 19.01, 36601, 0.580
25.093385, 24.4551070, 18.96, 18.60, 12805, 0.877
25.121556, -9.0666960, 19.85, 19.47, 13023, 0.663
25.122072, 23.7458570, 20.67, 20.49, 19452, 0.627
25.132291, 23.1929720, 20.08, 19.88, 22836, 0.539
25.204159, -1.0507620, 18.86, 18.92, 22076, 0.627
25.215509, 0.0125540, 20.41, 19.91, 8968, 0.598
25.317979, 24.4243840, 21.00, 20.52, 13447, 1.090
25.332476, -1.1752500, 19.55, 19.58, 21538, 0.554
25.339710, 1.1909360, 19.98, 19.51, 13180, 0.587
25.392563, -0.9366100, 18.49, 18.48, 22868, 0.491
25.393133, -8.6129150, 19.71, 19.37, 15628, 0.651
25.439202, 14.9110380, 20.14, 19.75, 13718, 0.711
25.487135, 0.5289130, 20.30, 19.81, 8652, 0.885
25.509286, 0.4162500, 19.77, 19.16, 6517, 0.553
25.521861, -1.0293750, 20.24, 19.79, 10151, 0.651
25.525113, -9.4414750, 20.89, 20.28, 13476, 0.479
25.534691, 13.2091680, 20.18, 19.85, 13362, 0.675
25.655122, -10.3329250, 18.32, 17.96, 12877, 0.517
25.662353, 0.7697140, 20.04, 19.67, 15681, 0.470
25.666255, 14.6132940, 20.79, 20.24, 13596, 0.840
25.696188, 0.8745570, 19.59, 19.53, 14063, 1.135
25.738647, 14.7881330, 19.25, 18.83, 11762, 0.666
25.746645, -10.3736260, 18.26, 18.51, 32391, 0.410
25.833020, 0.6682770, 18.71, 18.80, 25662, 0.573
25.835172, -8.9270540, 19.66, 19.59, 14771, 1.048
25.886775, 24.2852550, 17.62, 17.63, 25480, 0.586
25.911736, 0.0643580, 20.42, 19.92, 12411, 1.006
25.926890, 13.1704320, 18.10, 17.72, 7884, 0.618
25.968727, -9.9327190, 20.35, 20.22, 22410, 0.659
26.036474, 14.3342150, 19.08, 18.88, 18722, 0.604
26.055730, 14.1220520, 18.50, 18.16, 17653, 0.544
26.161186, -1.2216020, 19.38, 18.92, 8080, 0.707
26.207935, 14.3716610, 19.60, 19.17, 12702, 0.739
26.217402, -8.4861560, 19.17, 19.08, 21302, 0.590
26.303086, -9.6257320, 21.31, 20.74, 8640, 0.549
26.351419, 1.1331700, 19.75, 19.24, 11578, 0.537
26.356694, 0.6520390, 19.43, 18.95, 12281, 0.580
26.475227, -8.3726980, 19.36, 18.92, 10020, 0.912
26.658012, 14.7449320, 18.50, 18.48, 22982, 0.654
26.699141, 0.4821790, 20.20, 19.96, 18019, 0.536
26.842786, 0.8746170, 19.71, 19.84, 18701, 0.690
26.850552, -1.1248570, 20.12, 19.70, 12481, 0.585
26.889275, 15.1040000, 20.56, 20.41, 20913, 0.599
27.136515, 14.4190720, 20.96, 20.42, 11672, 0.701
27.177133, 14.2696690, 19.48, 19.37, 23204, 0.558
27.178985, 13.7545180, 19.89, 19.50, 14347, 0.545
27.198414, -0.0224360, 18.44, 18.21, 16924, 0.542
27.217276, -8.5270450, 17.93, 18.06, 16689, 0.580
27.364002, 14.2460520, 19.90, 19.61, 16987, 0.595
27.566080, -0.4313340, 19.28, 18.94, 13950, 0.568
27.645329, 13.9337310, 20.86, 20.43, 14609, 0.724
27.849056, 12.9552180, 19.79, 19.36, 7526, 0.557
27.870155, 13.8587640, 19.93, 19.55, 15081, 0.561
27.999213, 0.5493190, 19.03, 18.84, 17765, 0.597
28.023996, 1.0306920, 20.00, 19.59, 10957, 0.837
28.048283, -1.2436590, 19.56, 19.10, 8747, 0.614
28.088023, -0.5103380, 17.82, 18.20, 36548, 0.537
28.174480, -9.0938380, 18.78, 18.91, 22291, 0.602
28.208382, -0.2060770, 20.13, 19.93, 19726, 0.518
28.246645, 1.0051270, 16.94, 16.42, 12534, 0.555
28.327764, 1.1367420, 20.48, 20.00, 8897, 0.821
28.357964, -8.9317900, 18.79, 18.88, 24173, 0.556
28.618298, -10.1406250, 17.80, 17.97, 26526, 0.399
28.690816, 14.4035650, 19.75, 20.07, 36950, 0.408
28.737199, 0.2951720, 20.38, 20.42, 25250, 0.474
28.750045, -0.6894220, 19.39, 18.91, 9065, 0.572
28.780535, -0.6727580, 20.76, 20.19, 9433, 0.697
28.910086, 0.0759330, 20.38, 20.01, 13027, 0.618
29.123263, 13.2957630, 17.93, 18.08, 17361, 0.646
29.128594, -0.2563410, 19.37, 19.18, 16828, 0.542
29.241105, 0.6770990, 19.38, 18.87, 10990, 0.571
29.263459, 0.1315830, 20.60, 20.08, 8456, 0.509
29.280937, 13.1153500, 19.45, 19.15, 17464, 0.516
29.377699, -8.2292250, 18.93, 18.44, 10112, 0.680
29.504654, -0.0000790, 19.01, 18.64, 12824, 0.764
29.548765, 13.6615310, 20.86, 20.45, 12451, 0.639
29.599895, -0.5863130, 19.01, 18.82, 17062, 0.561
29.725746, 12.6370290, 18.39, 17.90, 7479, 0.490
29.748246, -0.1617280, 19.77, 19.53, 18667, 0.662
29.767600, 13.3009600, 19.65, 19.25, 15167, 0.556
29.895872, 13.0065200, 17.43, 17.37, 12930, 1.179
29.914467, -0.9044440, 17.88, 18.30, 63717, 0.573
29.937829, -0.1763890, 20.16, 19.65, 11377, 0.547
30.236132, 13.9119390, 20.37, 20.09, 17494, 0.497
30.400993, 14.2837190, 20.67, 20.37, 12996, 0.921
30.495287, 13.3970760, 19.01, 19.32, 69136, 0.575
30.501381, 13.5491210, 19.82, 19.46, 15090, 0.576
30.614161, 14.1901650, 20.31, 19.80, 10277, 1.089
30.623497, -9.2826970, 18.86, 18.45, 7544, 0.573
30.684148, 0.5478540, 20.57, 20.10, 7611, 0.909
30.690283, 12.3670560, 18.15, 18.46, 60359, 0.571
30.748346, 13.0775620, 19.45, 19.43, 20455, 0.524
30.858870, 22.6411910, 19.46, 19.61, 29612, 0.599
30.955877, 22.2731530, 20.32, 20.30, 16123, 0.557
30.989823, 14.0247730, 18.88, 18.83, 23841, 0.596
31.028582, 0.9004120, 20.12, 19.81, 14651, 0.590
31.055787, 13.8698280, 20.11, 19.64, 10721, 0.767
31.086067, 12.6034320, 20.04, 19.58, 13246, 0.657
31.163279, 22.1235370, 19.25, 18.79, 11980, 0.781
31.234310, -1.0795340, 18.95, 18.54, 13559, 0.722
31.364471, 14.5982860, 18.52, 18.55, 14261, 1.094
31.575848, -1.0758370, 19.65, 19.23, 11983, 0.574
31.597260, -8.9840210, 19.18, 19.10, 20513, 0.487
31.612057, -0.9527690, 18.72, 18.23, 7189, 0.870
31.646719, -0.7926990, 20.21, 20.02, 15970, 0.474
31.648882, 13.5819330, 19.74, 19.37, 12311, 0.819
31.698630, 13.6703920, 20.07, 19.60, 7826, 0.349
31.713985, -0.9521160, 19.37, 19.02, 9547, 0.716
31.786769, 21.6385180, 19.46, 19.13, 20040, 0.541
31.820041, 13.7956690, 19.69, 19.31, 7821, 0.537
31.944079, 12.1743010, 20.67, 20.24, 19626, 0.692
32.201178, 12.2256780, 18.73, 18.75, 30490, 0.490
32.215225, 0.8923650, 17.41, 16.99, 12625, 0.591
32.288066, -1.1303320, 20.22, 19.89, 10096, 0.766
32.327538, 22.7045640, 19.81, 19.79, 27170, 0.618
32.365372, 0.8391800, 18.37, 18.40, 24196, 0.597
32.384504, 22.9782500, 20.68, 20.07, 11502, 0.493
32.433523, -0.4764790, 19.65, 19.27, 8816, 0.535
32.463595, 7.2153210, 20.73, 20.17, 13505, 0.593
32.467551, 5.9085940, 17.06, 17.23, 28966, 0.509
32.469914, -0.1122170, 18.71, 18.26, 9287, 0.835
32.489239, 13.3541890, 19.80, 19.37, 11707, 0.637
32.544797, 6.8961120, 20.51, 20.33, 17555, 0.351
32.619541, 12.7219580, 17.04, 16.85, 16623, 0.501
32.628437, 13.5980950, 20.25, 19.85, 12230, 0.864
32.635177, 21.4312580, 20.66, 20.51, 17790, 0.517
32.650946, -8.9305330, 18.87, 18.77, 19113, 0.576
32.695465, -9.9759320, 19.38, 19.25, 17537, 0.456
32.733270, 7.1043900, 20.21, 20.16, 22591, 0.686
32.751438, 0.7256420, 19.66, 19.86, 22785, 0.443
32.754846, 22.1579420, 19.64, 18.84, 6302, 0.740
32.760447, -9.8967240, 18.92, 18.56, 14339, 0.507
32.760718, -0.0291170, 19.23, 19.03, 18188, 0.428
32.762517, 7.6852820, 19.49, 19.48, 15532, 0.769
32.811026, -9.8388400, 19.42, 19.05, 9261, 0.541
32.894479, -0.0072230, 19.48, 18.99, 10588, 0.830
32.935318, 0.0210920, 20.26, 19.91, 10261, 0.836
33.125033, 12.4325480, 20.72, 20.24, 14334, 0.455
33.194332, 6.3237170, 19.80, 19.91, 29150, 0.580
33.263859, 6.9186840, 20.18, 20.05, 19505, 0.517
33.361507, 0.1843380, 18.58, 18.12, 10428, 0.675
33.366891, 0.1383420, 19.84, 19.48, 11053, 0.793
33.386256, 6.4190580, 21.11, 20.58, 15451, 0.449
33.398162, 13.9566290, 20.28, 19.92, 17573, 0.553
33.452362, 5.7064020, 18.63, 18.30, 14841, 0.596
33.498028, -8.5903310, 19.61, 19.24, 9760, 0.650
33.528260, -8.3884390, 18.34, 17.93, 11362, 0.572
33.650159, -9.2156700, 20.66, 20.13, 11820, 0.478
33.733755, 13.5653680, 21.87, 20.17, 6304, 1.375
33.804153, 0.2216320, 19.93, 19.42, 9935, 0.486
33.809031, 13.6034920, 19.71, 19.42, 17131, 0.538
33.812234, 1.0803490, 19.76, 18.97, 6390, 0.637
33.821286, 0.2445890, 17.85, 17.78, 20818, 0.594
33.929697, 7.6202390, 21.29, 20.29, 6332, 1.150
33.948661, 6.6403310, 20.15, 19.83, 17033, 0.542
33.968230, -9.4220350, 19.57, 19.12, 10313, 0.754
33.974960, -0.2640410, 18.96, 18.67, 16508, 0.599
34.059031, -0.2192240, 18.45, 18.54, 15503, 0.834
34.101251, -8.7110970, 19.87, 19.83, 19960, 0.376
34.172471, 7.6821230, 20.25, 19.84, 16862, 0.611
34.189883, -7.9297860, 19.53, 19.14, 7503, 0.479
34.330738, 5.9872130, 20.24, 19.83, 12805, 0.596
34.350875, 6.5159270, 18.95, 18.65, 16617, 0.514
34.434558, 0.9733150, 17.94, 17.56, 13770, 0.614
34.441589, -9.6649240, 19.68, 19.23, 12314, 0.365
34.451265, -9.7084350, 20.23, 19.92, 12946, 0.493
34.484989, 6.6243450, 20.78, 20.33, 12603, 0.530
34.492939, 0.1497710, 21.24, 20.71, 10526, 0.309
34.558569, 0.2188040, 20.37, 20.20, 15894, 0.530
34.657345, 0.5595070, 17.86, 17.68, 18228, 0.661
34.779209, -0.3339920, 19.60, 19.25, 16433, 0.658
34.811941, -8.3480290, 20.16, 19.62, 6484, 0.553
34.836833, -0.7555310, 20.18, 19.81, 9124, 0.803
34.969056, -0.3802750, 16.52, 16.39, 20257, 0.560
35.056281, -8.1290840, 18.11, 17.63, 10137, 0.717
35.150483, 0.2105610, 19.89, 19.39, 7241, 0.693
35.163292, -0.5670520, 19.53, 19.16, 10196, 0.956
35.178758, -0.3828950, 20.05, 19.98, 19929, 0.514
35.201966, 0.7645090, 21.42, 20.93, 12966, 0.591
35.222980, -0.9923060, 20.76, 20.30, 8753, 0.614
35.286140, 0.8235390, 19.08, 18.63, 10511, 0.742
35.304584, -0.7601590, 19.69, 19.22, 8371, 0.514
35.351171, -1.0995300, 20.24, 19.81, 11212, 0.799
35.458185, -0.5037690, 20.65, 20.29, 8709, 0.954
35.489803, -9.0047320, 19.07, 18.70, 9412, 0.573
35.529342, -1.0139790, 18.42, 18.03, 11966, 0.644
35.554016, -0.2139730, 21.95, 21.55, 9779, 1.028
35.584774, -0.3922750, 20.13, 19.99, 19429, 0.535
35.595195, -0.8407040, 20.11, 19.68, 11036, 0.636
35.611595, -0.7328660, 19.34, 19.29, 22500, 0.565
35.746147, 0.4068470, 22.26, 21.28, 8981, 0.381
35.770732, -9.3730830, 19.81, 19.32, 7516, 1.051
35.835075, -1.0407810, 21.50, 21.37, 8511, 0.739
35.884417, 0.2454210, 18.97, 18.79, 18162, 0.583
35.896497, 0.8319170, 20.15, 19.77, 7912, 0.935
36.084848, 0.4338850, 22.03, 21.55, 13404, 0.547
36.112368, -9.3065390, 20.10, 19.79, 8511, 1.242
36.147805, 0.6493070, 19.50, 18.97, 9653, 0.728
36.192922, -7.8056040, 17.95, 17.71, 18771, 0.439
36.194512, -0.1262090, 21.25, 20.96, 11200, 0.931
36.262115, -1.1647890, 20.04, 19.62, 11831, 0.589
36.319139, 0.4750610, 18.85, 18.83, 22703, 0.566
36.342953, 0.7722010, 21.73, 21.36, 9545, 0.917
36.348659, 0.4619700, 20.43, 20.01, 13666, 0.664
36.351160, -8.0505090, 18.98, 19.04, 14396, 0.924
36.379022, -9.0707800, 19.87, 19.50, 10853, 0.736
36.405575, -9.2392090, 19.16, 19.10, 20521, 0.542
36.409804, -7.4319000, 20.08, 20.19, 24694, 0.589
36.423751, -8.7684970, 20.71, 20.37, 8717, 0.420
36.577519, -8.5137220, 20.49, 20.11, 9798, 0.579
36.679075, -7.7023860, 18.26, 18.10, 20580, 0.593
36.732775, 0.0631690, 20.05, 19.79, 11721, 0.750
36.818893, -8.0787650, 20.41, 19.91, 8400, 0.431
36.887926, 0.8667510, 20.02, 19.62, 10104, 0.893
36.888161, 0.8649040, 20.30, 19.86, 9573, 0.816
36.918354, 0.7110710, 20.04, 19.57, 13163, 0.475
36.925976, 0.0988150, 18.69, 18.68, 23312, 0.590
36.986520, -0.6886860, 20.63, 20.05, 8894, 0.224
37.035571, -8.5836800, 17.52, 17.04, 13235, 0.686
37.159391, 26.3767740, 18.63, 18.19, 7958, 0.563
37.245000, -0.8420210, 19.44, 19.52, 24442, 0.505
37.319082, -8.5935710, 20.76, 20.47, 13600, 0.790
37.332125, 25.9268660, 19.11, 18.88, 20647, 0.547
37.336866, -8.1676700, 19.19, 18.81, 7677, 0.547
37.388256, -9.2742490, 19.00, 18.77, 16755, 0.561
37.487832, 25.8081780, 19.54, 19.07, 7272, 0.774
37.570535, -1.1640960, 20.43, 20.51, 15474, 0.434
37.698474, -8.3589350, 19.64, 19.75, 23140, 0.699
37.759796, 25.3367330, 18.20, 18.31, 28949, 0.622
37.830072, 26.7909710, 20.25, 19.82, 16051, 0.503
37.868143, 25.6344270, 20.80, 20.69, 26195, 0.476
37.908361, -9.1333830, 19.95, 19.68, 16206, 0.620
38.023856, -8.3060880, 20.24, 20.05, 17949, 0.700
38.037837, 25.7390420, 19.95, 19.87, 23673, 0.661
38.040989, 0.3387340, 19.75, 19.50, 14947, 1.055
38.135141, -0.7108810, 20.42, 20.18, 16454, 0.527
38.190593, 26.4822840, 18.24, 17.83, 14270, 0.569
38.197933, -0.6525770, 20.37, 19.95, 9955, 0.606
38.204929, 0.8439790, 20.33, 20.14, 17994, 0.603
38.222009, -8.0289660, 19.34, 19.22, 20835, 0.525
38.234281, 0.6006610, 20.66, 20.32, 9544, 0.759
38.242002, 25.1615580, 19.23, 19.21, 25727, 0.577
38.270571, 24.2722620, 19.36, 18.93, 18090, 0.790
38.369982, 25.6821510, 21.06, 20.58, 15236, 0.690
38.389348, 0.3605070, 19.56, 19.21, 11200, 0.659
38.478695, 28.7621530, 19.73, 19.31, 9677, 0.784
38.537559, 0.8541990, 20.12, 19.55, 6887, 0.220
38.543306, 26.8032890, 19.67, 19.40, 19076, 0.521
38.614144, -9.5196200, 20.50, 20.38, 18708, 0.570
38.709716, 25.6887490, 20.31, 20.31, 26737, 0.598
38.734569, 29.2655500, 20.87, 20.58, 19542, 0.762
38.759836, 25.0923220, 20.70, 20.25, 12940, 0.508
38.810465, 28.7983320, 20.95, 20.80, 16656, 0.861
38.820078, 29.1079990, 20.84, 20.21, 11937, 0.649
38.822125, 24.3593550, 19.12, 18.91, 21566, 0.558
38.832663, 25.2989410, 21.38, 20.68, 11645, 0.563
38.833413, -9.5823170, 17.61, 17.79, 30713, 0.443
38.881621, 27.2258160, 18.54, 18.18, 15324, 0.656
38.910882, -7.2118420, 18.47, 18.19, 15770, 0.516
38.929466, 0.9325150, 18.66, 18.14, 10106, 0.735
38.990090, 0.8948740, 19.99, 19.60, 13953, 0.573
39.056848, -0.6395050, 19.71, 19.27, 15422, 0.470
39.060178, -8.1346970, 18.99, 19.01, 12260, 0.936
39.072174, -7.5834020, 18.62, 18.62, 13527, 0.838
39.140681, -0.1702210, 19.67, 19.26, 9629, 0.650
39.141847, 27.6658500, 20.61, 20.68, 22795, 0.687
39.162393, -7.8084370, 18.95, 18.48, 8218, 0.528
39.166951, 0.8636420, 20.15, 19.73, 10971, 0.774
39.471784, 28.1406590, 20.98, 20.62, 13176, 1.025
39.512066, 29.3194580, 20.41, 20.07, 13017, 0.571
39.533649, 0.8191220, 19.13, 18.77, 13139, 0.597
39.576095, 29.4158630, 19.63, 19.21, 7342, 0.567
39.596768, 27.2477360, 19.61, 19.62, 17044, 0.816
39.672672, 28.3864760, 20.99, 20.55, 7732, 0.998
39.711123, -1.1810390, 20.64, 20.24, 8254, 0.399
39.750837, 0.1742520, 19.94, 19.62, 8353, 0.801
39.777891, 0.4879470, 20.00, 19.68, 15990, 0.530
39.813334, 26.9356690, 17.21, 17.10, 20630, 0.575
39.923148, -0.3888060, 20.72, 20.33, 9179, 0.955
39.934972, 28.2596900, 18.64, 18.75, 37223, 0.606
39.947528, 29.2281720, 19.99, 19.76, 17790, 0.508
39.952199, 0.6008530, 20.61, 20.22, 14102, 0.549
39.963707, -7.2067260, 19.35, 19.28, 20741, 0.614
39.975881, 27.3813270, 20.53, 20.62, 26851, 0.418
40.036701, -0.5853100, 19.63, 19.21, 10867, 0.641
40.103754, 28.7221320, 20.14, 20.12, 30564, 0.374
40.211311, 29.1289710, 20.72, 20.55, 21088, 0.469
40.217163, -8.6407390, 19.59, 19.21, 7648, 0.640
40.262930, -7.6790520, 20.27, 20.47, 18940, 0.673
40.288330, 29.1281400, 20.59, 20.32, 19811, 0.493
40.296204, 27.2688410, 20.49, 19.72, 6321, 0.703
40.296541, 0.7219700, 20.47, 19.90, 8210, 0.619
40.317500, -0.2952160, 19.84, 19.38, 9766, 0.692
40.358241, 27.0376500, 19.59, 19.49, 20339, 0.769
40.389096, 0.0070520, 20.35, 20.08, 16092, 0.762
40.432996, 27.8675490, 20.32, 20.02, 17616, 0.530
40.506060, 27.4084480, 20.11, 19.93, 17016, 0.601
40.613030, -8.1333930, 19.67, 19.70, 24901, 0.638
40.774228, -7.4764700, 18.30, 17.91, 8742, 0.720
40.781378, 27.8066410, 19.36, 19.35, 25780, 0.534
40.835548, -0.7095160, 20.13, 19.77, 13451, 0.681
40.864141, 28.6207230, 21.04, 20.84, 14916, 0.978
40.867248, -0.5464120, 19.36, 19.29, 20991, 0.407
40.934584, -0.1183200, 20.44, 19.90, 9096, 0.438
40.958545, -0.8335280, 19.41, 18.96, 7653, 0.506
41.043293, -8.6564130, 20.10, 19.74, 13911, 0.705
41.079873, 1.0467160, 20.04, 19.90, 19772, 0.391
41.182032, -0.8744590, 19.25, 19.34, 14359, 0.800
