RAJ2000,DEJ2000,umag,gmag,Teff,Mass
158.180530,-0.545442,19.91,20.11,14508,
158.196760,57.145535,19.36,19.43,25137,0.507
158.224070,26.932226,19.28,18.98,15333,0.524
158.243590,1.366576,17.26,16.67,6300,
158.250470,62.796635,19.32,18.98,10084,
158.267240,2.597864,19.83,19.82,21275,0.518
158.267800,38.275286,18.37,18.47,25532,0.614
158.277360,20.363793,18.88,18.40,12195,0.702
158.280170,16.377132,19.24,19.41,29982,0.422
158.285230,19.837786,18.55,18.51,22242,0.574
158.328750,59.636346,20.45,20.37,10060,
158.335290,37.275536,19.26,18.83,10090,0.680
158.360730,44.505688,20.40,20.21,20766,0.508
158.361080,28.508039,19.45,19.20,16683,0.484
158.384050,14.767696,18.58,18.05,7749,0.459
158.413490,31.533728,19.12,18.83,15794,0.668
158.458520,60.733765,18.53,18.41,19207,0.447
158.459490,63.270747,19.88,19.68,16123,0.389
158.461980,20.791500,19.22,19.42,34544,
158.464900,33.491666,20.22,20.26,13302,
158.464900,33.491666,20.22,20.26,12946,
158.465130,-0.335774,20.36,20.23,16755,0.967
158.467640,52.573079,19.54,19.08,10992,0.799
158.491050,38.017877,20.30,19.99,15623,0.696
158.516540,35.452082,20.01,19.47,7400,0.446
158.516630,30.842902,19.78,19.51,14876,
158.527560,27.086083,20.16,19.88,16476,0.545
158.537950,65.573624,20.00,20.15,27053,0.447
158.547130,37.560201,19.12,19.22,15081,
158.570590,8.021087,19.67,19.62,21150,0.530
158.580520,52.447059,20.69,20.49,19512,
158.584660,37.654014,19.59,19.12,6416,
158.599630,66.348011,20.18,19.77,11605,0.762
158.605660,7.389511,19.26,18.97,15794,0.614
158.609110,15.268514,19.50,19.02,7512,
158.622510,51.290990,18.63,18.52,20479,0.650
158.627140,2.425226,19.29,18.72,7065,0.341
158.642760,50.482362,17.71,17.44,16010,0.578
158.643020,7.132471,18.35,18.41,20690,1.073
158.648470,27.834186,19.62,19.67,23718,0.559
158.661820,27.603363,20.06,19.85,19565,0.452
158.696530,23.051645,20.31,20.01,12469,0.560
158.700710,60.294250,18.56,18.12,12069,0.714
158.703900,0.867037,19.52,19.03,9786,0.589
158.712670,29.267134,19.84,19.49,14330,0.481
158.723570,39.524398,17.84,17.89,16380,
158.726900,52.500358,19.77,19.62,16263,0.739
158.732940,24.151616,17.19,17.63,50000,
158.745080,37.504549,20.05,19.64,8294,0.683
158.750620,18.130742,17.80,17.64,18387,0.579
158.753810,2.502424,17.86,18.27,67560,
158.755260,10.706318,18.85,18.45,7705,
158.772700,48.944726,19.08,18.87,16694,0.664
158.795060,37.824748,19.04,19.11,13183,
158.798990,22.425459,19.11,18.96,18792,0.520
158.800330,46.236740,19.89,19.10,33006,
158.806530,39.795378,19.71,19.43,6300,
158.807750,32.140003,18.84,18.51,14566,
158.807750,32.140003,18.84,18.51,14863,0.627
158.809190,65.268314,19.90,19.54,15512,0.538
158.811640,39.121657,18.42,18.19,6302,
158.812240,30.158422,19.72,19.21,12006,0.655
158.824360,27.659522,18.80,18.74,13854,
158.834510,33.127063,19.18,19.28,24938,0.469
158.838950,61.117462,18.49,18.47,20331,0.507
158.854020,7.114367,19.88,20.04,24840,0.696
158.874100,37.926403,20.61,20.40,17332,0.557
158.878750,58.708476,20.17,19.83,13390,0.470
158.885560,21.434323,18.00,17.40,6763,
158.889140,8.450001,19.57,19.68,23886,0.661
158.893090,43.154443,20.33,20.20,18188,0.474
158.899210,59.335365,20.48,20.42,18408,0.501
158.905160,26.147309,17.79,17.57,17172,0.485
158.920000,7.454664,18.86,18.40,7143,0.588
158.920670,39.207390,18.81,18.32,12417,0.612
158.931920,61.265021,20.18,20.16,17722,0.851
158.933320,23.962380,19.11,18.77,10345,0.918
158.938990,49.333942,18.27,17.82,10518,0.681
158.944560,26.940493,20.15,19.65,11180,0.499
158.955000,19.940748,19.07,18.69,13319,0.537
158.955940,15.695957,17.80,17.65,19429,0.709
158.956540,7.624052,19.24,19.28,23409,0.661
158.966170,50.118814,19.71,19.95,33136,0.607
158.976220,62.814291,19.68,19.80,16316,0.468
158.983210,61.166627,20.32,19.97,13759,0.604
158.984440,32.338851,20.03,19.91,18674,0.334
158.994180,16.536190,19.47,19.15,11131,0.812
158.997060,33.869346,19.07,19.19,6375,
159.034780,31.544555,18.87,18.69,17715,0.478
159.039970,49.631570,19.72,19.69,21159,0.440
159.042410,13.503523,19.36,18.97,9536,0.650
159.048200,59.659383,19.99,19.49,10843,0.624
159.054540,43.576922,20.17,20.11,17734,0.468
159.071480,16.778841,19.16,19.11,20630,0.570
159.085090,38.893501,20.55,20.21,13835,0.483
159.088900,64.127605,20.20,20.29,25979,0.522
159.118360,33.925756,19.33,19.45,24348,0.588
159.118940,34.058499,20.16,19.87,15352,0.506
159.145870,39.303872,19.49,18.90,10202,
159.148600,-0.010116,19.33,18.91,12454,0.464
159.154830,7.163339,19.15,19.09,10192,0.760
159.154830,7.163339,19.15,19.09,10234,
159.167550,12.990763,17.42,17.42,23109,0.639
159.173880,51.356123,19.33,18.90,8845,0.961
159.176090,21.257756,17.87,17.52,11380,0.907
159.192060,23.912350,20.45,20.04,10070,0.564
159.199900,-0.543679,18.84,18.46,9451,0.715
159.202810,17.179221,19.93,19.63,13884,
159.204140,62.031772,19.83,19.60,17073,0.365
159.207680,60.614118,20.39,19.91,10256,0.640
159.212890,48.631673,19.22,19.13,11792,
159.213430,6.252689,18.28,18.12,17962,0.436
159.227470,37.477002,17.39,17.32,19703,0.592
159.230750,65.381125,18.28,18.50,13681,
159.254090,57.781891,20.66,20.24,13677,0.422
159.277450,37.000714,20.53,20.12,8389,0.597
159.292340,66.533733,17.20,17.27,15455,0.743
159.314010,3.824925,18.87,18.84,12060,
159.315620,44.503678,19.91,20.20,31919,0.595
159.316820,38.538582,19.53,19.19,14421,0.531
159.325350,44.590841,19.65,19.66,23431,0.586
159.346490,25.558274,17.59,17.33,16634,0.550
159.352510,5.965586,19.89,19.53,14375,0.778
159.366190,19.111577,18.82,18.94,22480,0.850
159.368720,37.399888,19.89,19.79,11405,0.477
159.374300,7.150763,19.14,19.03,12451,
159.377850,39.068724,20.43,20.11,14964,0.566
159.378850,24.183530,19.89,19.38,6897,
159.390930,3.875434,18.27,17.85,9515,0.599
159.403140,1.653382,18.56,18.34,16628,
159.420240,59.580901,20.26,20.03,12466,0.801
159.428320,51.948790,19.85,19.90,22105,0.451
159.431160,48.955769,15.27,15.26,20956,0.700
159.431700,65.913347,18.73,18.35,10223,
159.436030,52.511706,18.39,18.13,14302,0.891
159.444410,63.078112,18.34,17.85,7372,0.337
159.447440,7.132534,20.15,20.00,19550,0.418
159.448830,19.924437,20.42,20.00,12020,0.443
159.458920,5.324556,18.91,18.49,10496,
159.463340,52.390294,19.81,19.74,20784,0.538
159.468740,54.306267,18.47,18.17,9040,0.809
159.485850,43.684599,18.99,18.84,11918,
159.486380,7.546097,19.65,19.52,20056,0.774
159.487680,3.839894,19.34,18.88,,
159.501010,27.598848,18.96,18.50,9504,0.616
159.525510,57.979406,19.06,18.73,9359,0.644
159.530990,51.774738,19.01,18.91,21762,0.554
159.536740,63.448224,19.95,19.47,13541,0.523
159.538300,-0.606244,17.71,16.98,10088,
159.579050,53.158323,20.68,20.53,18032,
159.589340,44.832599,17.95,17.60,13436,0.598
159.589420,61.096656,19.58,19.50,17734,0.544
159.591630,61.312793,19.75,19.90,22232,0.680
159.591980,30.679984,19.97,19.93,21159,0.605
159.593100,37.353337,18.19,18.13,9465,
159.598140,44.034399,18.38,18.44,23183,
159.598150,44.034398,18.38,18.44,23573,0.600
159.639600,-0.333253,18.35,18.32,20835,0.473
159.650480,30.190772,19.72,19.85,31285,0.490
159.655100,1.849581,17.23,17.48,34332,
159.657150,2.041488,18.89,18.35,7093,0.499
159.661750,64.045728,20.17,20.19,20956,0.513
159.670100,26.234208,19.18,18.73,13759,0.568
159.705360,34.178383,19.64,19.50,19573,0.505
159.711590,44.807568,20.31,19.79,7744,0.307
159.728240,16.095656,18.78,18.98,31188,0.350
159.755120,6.698506,19.79,19.45,14169,0.599
159.775000,65.765414,17.77,17.89,25301,0.545
159.780750,8.311351,16.23,16.19,22878,0.435
159.787490,24.800083,19.46,19.03,8858,0.643
159.792980,36.799799,20.72,20.34,11597,0.825
159.796010,36.173457,19.95,19.34,6462,0.472
159.803820,17.653710,20.14,19.44,6324,0.830
159.809620,41.037939,18.43,18.12,14754,0.580
159.821290,5.961592,19.23,19.30,15222,0.514
159.831850,20.680377,19.30,18.81,9304,0.661
159.836920,5.734764,19.80,19.26,6630,
159.848210,35.825673,20.15,19.53,7033,0.534
159.849460,26.806354,17.67,17.77,14529,
159.853030,19.437253,18.32,18.70,35846,0.595
159.870800,54.837156,18.32,17.79,9424,0.616
159.887030,24.329864,18.89,18.44,9743,0.680
159.892000,60.462494,19.76,19.43,16508,0.675
159.897460,8.766437,17.36,17.36,22420,0.570
159.897970,29.903775,18.83,18.62,14388,
159.900030,16.916966,18.00,17.62,13027,0.541
159.904750,62.270139,20.53,20.09,8478,0.929
159.911560,41.593196,18.18,17.76,7545,0.623
159.923560,29.502068,19.95,19.55,12200,0.595
159.924430,46.206763,19.51,18.82,10080,
159.928970,42.455204,18.72,18.71,12933,0.851
159.950850,66.644101,19.41,19.44,20749,0.552
159.954170,32.011330,19.83,19.45,11418,0.567
159.955540,52.219095,19.63,19.17,11932,0.627
159.966860,18.056646,20.51,19.84,6304,
159.969270,28.906091,19.43,18.62,6300,
159.969270,28.906091,19.43,18.62,6300,
159.971330,16.756757,19.69,19.07,13625,0.339
159.979520,38.010294,18.53,18.01,7004,0.504
159.990800,64.809279,20.81,20.30,9094,0.487
159.995160,60.382923,20.85,20.48,7971,0.477
159.998110,40.040292,17.75,17.82,20904,0.630
160.050500,51.964677,20.66,20.27,11473,0.648
160.050850,66.088954,19.69,19.35,8943,
160.051480,39.719752,18.23,17.83,7749,0.568
160.054140,25.433315,18.68,18.14,9401,
160.066820,51.111882,20.34,19.97,15090,0.480
160.080300,5.869453,19.12,19.15,20826,0.575
160.092380,26.110423,19.41,18.99,9385,0.691
160.123830,30.163486,19.70,19.29,7438,0.628
160.139950,62.682432,19.89,19.54,12907,0.789
160.151700,9.899609,18.55,18.56,12647,0.864
160.151790,51.918994,20.09,19.54,8393,
160.160420,38.139699,17.83,17.79,19858,0.933
160.182750,37.885139,18.98,19.05,16639,0.713
160.185210,62.153595,20.70,20.35,10658,0.767
160.219100,28.815752,16.45,16.56,16930,
160.228960,9.587620,18.16,17.85,16295,0.625
160.239500,8.572679,18.66,18.08,8403,
160.239500,8.572679,18.66,18.08,8984,
160.247490,33.930920,19.83,19.42,14512,0.706
160.252350,1.152609,19.40,18.91,9580,
160.252350,1.152621,19.40,18.91,9428,0.691
160.257970,37.233232,18.26,18.15,20430,0.671
160.265880,20.329173,19.03,18.87,8648,
160.271920,29.866931,20.43,20.08,14685,0.479
160.273310,35.616771,20.36,19.90,12973,0.692
160.281950,9.350930,18.28,18.63,12682,
160.281950,9.350930,18.28,18.63,13067,
160.293440,27.063523,18.47,18.11,12000,0.622
160.303520,31.684336,19.75,19.44,10797,0.856
160.306970,29.650851,19.48,19.60,8387,
160.307090,8.584787,19.45,19.84,62299,1.356
160.323240,32.677051,20.80,20.34,9428,0.439
160.328770,8.694426,17.20,17.13,12613,
160.335300,35.082712,19.60,19.28,15623,0.618
160.360560,51.602015,20.65,20.40,6308,
160.372520,9.300458,20.30,19.79,11520,
160.390430,31.331836,20.58,20.41,9850,1.223
160.392340,44.087839,21.05,20.17,6315,0.933
160.392420,6.412353,19.78,19.76,21585,0.540
160.394300,0.619867,19.75,19.62,11004,
160.401820,40.721642,19.88,19.25,6545,
160.418330,64.940595,19.18,18.87,15301,0.582
160.427340,39.316726,19.80,19.39,6300,
160.442340,9.765094,20.69,20.22,9639,0.728
160.451220,29.510030,20.82,20.37,11260,0.706
160.474250,14.263305,17.05,16.62,10080,
160.477220,43.813838,19.33,19.04,12907,0.734
160.482910,30.549157,19.78,19.50,10204,
160.488480,63.117130,14.85,14.95,25584,0.897
160.489650,62.634179,18.80,18.76,21724,0.601
160.517800,58.563254,19.50,19.08,10082,
160.548930,29.974460,17.55,17.62,24126,0.569
160.555630,27.751744,20.03,19.53,7315,0.515
160.579490,44.487779,18.62,18.57,9444,
160.579490,44.487781,18.62,18.57,9202,
160.587240,63.982000,20.62,20.34,16010,0.512
160.592280,29.927079,19.61,19.20,14916,0.591
160.617810,17.777289,18.67,18.31,9195,0.685
160.643930,12.474488,19.31,18.90,10042,0.804
160.657280,30.300021,17.80,18.22,54252,0.617
160.672320,64.288053,20.79,20.34,8717,0.994
160.679150,65.311779,17.97,17.85,18261,0.821
160.683870,28.184382,18.80,18.73,20056,0.592
160.683950,31.035533,20.06,19.36,6376,0.433
160.710930,-0.445665,19.87,19.58,17201,0.411
160.710930,-0.445665,19.87,19.58,17184,
160.715440,30.357745,20.38,19.90,11033,0.670
160.715670,46.437577,19.21,18.75,10044,0.584
160.725010,65.407178,18.70,19.03,40612,0.508
160.726760,24.727728,18.53,18.14,11640,0.725
160.753050,13.265127,19.68,19.20,7779,0.871
160.756760,66.486839,20.48,20.10,16263,0.540
160.757500,8.324620,19.79,19.38,10398,0.766
160.770000,37.912504,20.60,20.22,9917,0.955
160.771170,37.981910,18.59,18.26,10082,
160.793860,21.582413,18.54,18.57,24407,0.597
160.796950,59.528188,20.67,20.19,9951,0.606
160.806860,15.131666,20.06,20.21,16606,
160.812200,8.380765,19.80,19.48,16465,0.443
160.825670,49.388911,18.60,18.71,16169,0.744
160.826840,41.903469,19.05,18.94,25467,0.532
160.827680,49.737821,19.70,19.27,13965,0.573
160.827740,30.836940,19.31,18.91,8745,
160.834150,44.780024,19.37,19.08,10303,
160.838180,3.108469,17.92,17.81,19026,0.620
160.844150,66.328019,20.03,19.75,10127,
160.845760,5.209958,20.05,19.70,9149,
160.885450,29.950972,18.96,19.21,29964,0.710
160.885910,44.891382,16.25,16.65,50099,0.576
160.922420,37.499174,19.45,19.19,14217,0.621
160.923060,8.932844,17.37,17.11,17622,0.597
160.944730,3.055136,19.79,19.35,6612,
160.945540,40.432022,18.09,17.80,9640,
160.950750,33.747589,19.53,19.66,23875,0.575
160.978500,5.941495,19.21,18.83,9538,0.583
160.986010,65.015900,20.58,20.03,12488,
160.994150,6.055822,19.24,18.76,8935,
161.004360,40.117022,17.53,17.62,24815,0.638
161.047410,2.243537,18.47,17.96,7101,0.499
161.056840,34.870771,20.48,20.02,11686,0.462
161.063210,9.715663,20.13,19.95,17994,
161.075680,25.324938,19.93,19.36,6993,0.428
161.079190,40.931396,16.65,16.84,27496,0.538
161.082250,31.712894,20.53,20.21,9117,0.777
161.087650,43.532358,18.90,18.50,9339,0.715
161.092850,28.358041,19.28,19.40,19193,
161.131610,26.175689,19.87,19.42,12029,0.666
161.139260,20.386947,18.07,17.77,10112,
161.154040,45.421912,18.58,18.22,12759,0.581
161.159370,6.310920,19.94,19.65,16175,0.508
161.166820,27.514393,18.64,18.23,7874,0.552
161.199470,29.361042,20.26,19.47,6317,0.792
161.199660,19.719552,18.10,17.61,7722,0.480
161.203300,36.543776,19.64,19.16,11600,0.632
161.219820,26.760618,18.23,17.80,8052,0.596
161.238380,35.780249,19.55,19.41,19355,0.616
161.248200,21.849772,19.05,18.61,7492,0.490
161.262580,25.888523,20.36,19.98,8385,0.591
161.270800,52.912018,20.32,20.19,12165,
161.286080,62.776231,20.88,20.45,14841,0.644
161.292050,8.484360,20.55,20.17,10286,1.246
161.293180,48.508338,19.18,18.76,8107,0.601
161.296740,62.911735,20.52,20.30,10271,
161.324080,-0.309365,18.52,18.36,9479,
161.332100,7.932444,18.74,19.05,53221,
161.332190,0.437328,18.68,18.54,10575,
161.332190,0.437328,18.68,18.54,10604,
161.332200,0.437377,18.68,18.54,10871,
161.332650,6.516191,20.39,19.90,8183,0.398
161.352540,41.744407,19.69,19.21,7467,0.399
161.368910,31.754475,19.56,20.01,43486,0.673
161.376650,29.940305,19.98,19.55,10888,0.664
161.393600,31.961289,16.46,16.85,11303,
161.405870,40.093282,19.28,18.84,7646,0.568
161.409000,8.348206,16.35,16.31,19497,0.498
161.410580,61.828052,20.73,20.31,12581,0.650
161.436130,64.562377,19.75,19.26,10116,0.590
161.447380,8.986524,19.29,18.98,16327,0.497
161.462620,37.429871,20.81,20.32,11825,0.465
161.474480,7.619077,18.75,18.85,26401,0.957
161.485800,11.792921,18.85,18.87,24466,0.514
161.489840,31.717756,20.77,20.42,9387,0.632
161.496410,59.080088,17.80,17.79,10139,
161.498380,29.272143,20.41,20.16,9978,1.205
161.518310,21.671834,18.33,18.63,10487,
161.553460,22.745071,19.29,18.87,7524,0.451
161.561470,4.923254,18.35,18.80,57338,0.658
161.563660,59.538701,19.67,19.22,11632,0.695
161.565600,33.314813,17.75,17.83,25662,0.564
161.587980,14.794134,19.51,19.16,7844,0.890
161.588970,61.625902,19.68,19.80,26374,0.341
161.596970,2.710164,16.43,16.03,12834,0.576
161.604690,52.214914,19.75,19.38,14592,0.560
161.618590,45.958502,19.03,18.69,14780,0.565
161.627380,40.984929,19.67,19.08,7143,0.453
161.632960,65.863262,20.22,20.18,20225,0.532
161.644900,60.809949,18.68,18.81,28251,
161.646790,59.774653,19.54,19.51,33245,
161.659520,59.222808,19.51,19.18,11210,0.818
161.691160,50.183295,18.08,17.86,16232,0.540
161.700200,45.206817,19.22,18.77,11111,0.712
161.710510,51.007940,18.35,17.90,15517,0.577
161.711050,53.589292,18.36,18.05,15604,0.499
161.726130,60.948740,19.71,19.40,15498,0.562
161.726770,-1.117812,20.15,19.84,12930,0.845
161.726770,-1.117812,20.15,19.84,12374,
161.726780,-1.117754,20.15,19.84,13218,
161.741640,-0.846032,17.75,17.89,18750,0.626
161.741640,-0.846032,17.75,17.89,18321,
161.742600,20.890664,19.10,18.52,7166,0.540
161.746470,32.008160,19.67,19.72,24336,0.602
161.749090,37.765775,16.74,16.71,20331,0.565
161.751600,63.425972,20.63,20.10,11983,0.397
161.755130,27.709611,20.27,20.09,19400,
161.777990,28.189619,20.17,20.17,13139,0.573
161.780310,29.326363,18.92,18.48,7623,0.536
161.788200,34.896253,16.98,16.48,8675,0.510
161.789260,60.843378,20.22,19.97,17314,0.453
161.794180,45.166620,18.29,17.83,8111,0.618
161.800850,1.471342,20.46,20.42,15489,1.070
161.821320,33.071566,17.84,17.89,23618,0.635
161.824280,28.470659,20.33,19.83,8358,0.597
161.826280,0.121809,17.84,17.41,7013,
161.830030,53.393503,19.24,19.36,27391,0.542
161.838990,31.142108,20.79,20.39,8830,
161.841170,62.656887,20.68,20.40,17231,0.384
161.850480,60.825676,19.86,19.86,24289,0.607
161.857490,32.061912,20.75,20.34,9618,0.452
161.875310,60.915952,20.31,20.18,15859,1.149
161.895590,34.790235,19.94,19.57,13454,0.458
161.895870,59.213604,18.01,17.82,10147,
161.909340,5.388979,19.53,19.01,8997,
161.909680,5.681724,18.51,18.31,17815,0.666
161.912490,3.231800,19.45,19.01,11077,0.706
161.914640,60.798084,20.33,20.54,15580,
161.933880,66.626195,17.82,17.75,21150,0.548
161.958280,-0.901501,20.56,20.43,18564,0.459
161.958280,-0.901501,20.56,20.43,19711,
161.965800,48.584375,20.21,19.59,8027,
161.977650,6.823549,20.29,20.14,18529,0.498
161.985200,47.551599,20.52,20.10,9040,0.582
162.006580,31.720195,19.47,19.08,13942,0.405
162.017240,61.435303,20.43,20.42,19695,0.518
162.023320,8.728743,0.00,,8955,0.530
162.028470,2.908831,18.99,19.03,14474,0.723
162.062730,25.550299,19.19,18.76,7065,
162.136990,66.979153,19.85,19.40,10976,0.811
162.146080,31.254968,18.91,18.58,16000,0.554
162.150430,5.794123,19.29,19.41,24742,0.427
162.158180,-0.204401,20.59,20.26,15859,0.516
162.158180,-0.204401,20.59,20.26,16321,
162.158180,-0.204391,20.59,20.26,14055,
162.160300,62.699539,19.93,19.53,6300,
162.164670,47.843831,19.67,19.62,19611,0.531
162.167860,38.068722,20.35,20.19,17488,0.491
162.198900,9.811410,18.24,17.75,11207,0.718
162.216400,27.638255,19.68,19.20,10923,
162.225740,35.778927,19.29,18.79,9107,0.430
162.262660,3.477584,19.98,19.65,13469,0.658
162.284720,-0.258137,19.45,19.54,22621,0.551
162.284720,-0.258137,19.45,19.54,20801,
162.284830,31.051600,20.72,20.44,9582,0.667
162.287970,46.503011,20.43,20.31,17062,0.722
162.297730,60.658316,20.57,20.39,19156,0.426
162.298060,51.906528,18.66,18.06,10086,
162.302700,-0.148553,18.98,18.44,6607,0.451
162.302700,-0.148553,18.98,18.44,6596,
162.307600,0.100105,19.17,19.17,24926,0.540
162.307600,0.100105,19.17,19.17,24430,
162.311980,27.576263,19.72,19.61,18529,0.519
162.312750,-0.118387,19.15,18.91,10258,
162.319180,8.340841,20.62,20.13,12239,0.655
162.322580,49.073728,20.85,20.48,11468,0.725
162.327980,24.614749,19.78,19.81,22350,0.469
162.339870,60.678321,20.37,20.42,21677,0.470
162.341590,10.395484,16.93,17.39,52610,0.500
162.354780,60.892293,20.29,20.07,16051,0.466
162.369840,9.983056,18.17,17.63,6892,0.632
162.369840,9.983056,18.17,17.63,6927,
162.370350,27.906263,15.70,15.35,12040,0.644
162.375550,27.106873,17.81,17.37,10026,0.804
162.385970,64.245741,20.40,20.31,21474,0.333
162.389930,2.414376,20.01,19.50,7094,0.308
162.401050,62.084525,19.81,19.32,12063,0.491
162.404610,12.807736,19.24,18.85,9349,0.649
162.406980,53.540465,19.71,19.56,18097,0.569
162.415000,61.738088,19.12,19.23,22878,0.639
162.415850,9.535640,18.69,18.26,11036,0.767
162.416820,6.779755,19.76,19.38,13644,0.524
162.426630,8.945126,19.67,19.45,18281,0.493
162.443580,0.609760,17.19,17.24,23355,
162.443580,0.609760,17.19,17.24,23258,0.624
162.443630,0.609737,17.19,17.24,23258,
162.450260,39.556862,18.01,17.47,6300,
162.462890,34.370083,19.14,18.75,8947,0.637
162.472730,30.750946,18.53,18.14,13548,0.636
162.476840,0.658719,19.10,18.85,16279,0.636
162.476840,0.658719,19.10,18.85,16128,
162.499170,-0.788637,18.13,17.77,15422,0.582
162.499170,-0.788637,18.13,17.77,15489,
162.500090,47.721398,18.18,17.91,16185,0.579
162.505670,13.087330,19.75,19.26,7405,0.510
162.506550,0.094795,19.85,19.99,15361,
162.506550,0.094823,19.85,19.99,15785,
162.506550,0.094823,19.85,19.99,15413,
162.517100,50.868526,20.15,20.20,22826,0.561
162.531000,46.335583,19.38,19.01,9408,0.734
162.539860,32.599943,19.71,19.73,23864,0.478
162.542270,2.930727,19.93,20.04,24490,0.598
162.569650,66.430543,20.62,20.36,14647,0.450
162.579560,31.638907,19.40,19.05,10123,
162.597860,52.760774,18.24,18.43,29595,0.595
162.639100,27.769445,19.02,18.63,9613,0.691
162.646520,29.262060,19.93,19.81,19105,0.610
162.646530,56.655254,19.31,18.83,7684,0.718
162.652250,28.012121,19.80,19.39,10744,0.647
162.660940,41.642932,19.51,19.05,9955,
162.670280,46.784568,18.71,19.07,51745,0.608
162.677670,-1.141797,19.89,20.37,57865,0.492
162.677670,-1.141797,19.89,20.37,55203,
162.687290,-0.791224,20.37,20.25,18997,0.503
162.701930,36.679020,20.03,19.60,11268,0.603
162.709130,28.372344,19.37,19.00,12098,0.554
162.715440,-0.202146,20.05,18.95,6300,
162.715440,-0.202146,20.05,18.95,6300,
162.716510,50.977708,19.40,19.38,19945,0.692
162.719000,64.254886,19.35,19.69,38473,0.464
162.732920,64.421019,19.41,19.26,17759,0.563
162.738290,34.444782,19.39,18.67,6493,0.575
162.742390,9.970893,20.22,20.18,15517,0.625
162.752250,48.672060,19.25,19.55,36628,0.494
162.752590,28.620946,18.11,18.20,15213,
162.758200,1.140755,17.20,17.56,44405,0.563
162.758200,1.140755,17.20,17.56,44017,
162.758210,1.140746,17.20,17.56,44288,
162.761160,8.504170,19.83,19.30,8119,0.290
162.804510,15.705761,19.20,19.23,7662,
162.812790,63.629019,20.85,20.48,10694,0.602
162.820920,9.850978,19.88,19.93,25754,0.517
162.864090,44.282525,20.05,19.82,15217,0.492
162.869380,62.831274,20.81,20.37,8049,0.395
162.879960,30.898745,19.94,19.96,16834,0.688
162.885270,43.652829,18.76,18.48,16036,0.559
162.888990,66.566963,17.24,17.09,18646,
162.902570,50.134497,18.97,18.60,8534,0.603
162.916320,-0.149673,21.70,20.80,6305,
162.916320,-0.149673,21.70,20.80,6304,
162.936670,4.141292,19.38,19.00,9674,0.722
162.946300,40.961106,19.15,18.76,9698,0.644
162.948220,5.135083,19.87,19.45,12789,0.499
162.948880,5.965470,20.22,19.77,13873,0.609
162.954590,11.020207,17.63,17.76,22340,0.633
162.958840,0.942174,20.34,20.09,16290,0.494
162.958840,0.942174,20.34,20.09,16656,
162.967470,32.193108,20.14,20.01,14529,
162.989740,7.565711,20.56,20.43,18019,0.536
163.024320,47.205539,18.47,18.04,9838,0.791
163.029090,52.947592,20.25,19.76,12463,0.715
163.036280,57.270394,18.00,17.90,19749,0.670
163.047110,27.795294,17.61,17.88,29947,0.705
163.065980,-0.220386,20.95,20.55,7727,
163.065980,-0.220386,20.95,20.55,7789,0.346
163.066660,53.022310,20.70,20.25,12698,
163.068790,26.423381,16.67,16.54,18495,
163.089870,6.987616,19.59,19.45,11483,
163.104610,44.458987,19.78,19.39,13232,0.629
163.109810,0.664850,19.91,19.73,18962,0.561
163.109810,0.664850,19.91,19.73,18792,
163.109830,0.664846,19.91,19.73,18983,
163.115500,10.060447,15.71,15.65,22193,
163.202530,59.197314,18.62,18.33,10086,
163.204870,37.302990,20.41,19.32,8797,
163.206040,60.127868,19.97,19.67,16102,0.535
163.242160,48.480791,20.97,20.68,10125,
163.272370,8.139036,20.31,19.92,10088,
163.278410,2.841093,19.37,18.98,12708,0.801
163.285490,10.493962,18.43,18.21,17784,0.573
163.300390,4.037150,19.78,19.25,7709,0.694
163.305490,38.809737,19.20,18.31,6300,
163.308680,-0.426062,19.93,19.88,10926,
163.315170,31.944636,18.82,18.43,9275,0.661
163.317350,36.884745,19.27,18.79,10573,0.699
163.349060,6.493411,19.70,19.24,7931,0.542
163.351480,30.762964,19.99,20.07,21483,0.510
163.352480,61.380010,18.60,18.41,16896,0.528
163.365230,0.011953,20.40,20.41,15000,
163.367240,50.865318,20.15,19.87,9055,
163.369590,6.811571,19.38,19.19,18869,0.766
163.381070,63.789135,19.05,18.65,12673,0.945
163.385850,2.023970,19.76,19.21,6996,
163.389140,10.723544,19.84,19.38,10215,0.868
163.396410,65.700326,20.54,20.17,8892,0.904
163.396500,21.396026,19.10,18.81,11183,0.818
163.403930,36.975339,19.28,19.26,22857,0.491
163.424900,30.348890,19.37,18.95,7353,0.611
163.428940,31.774832,18.79,18.60,17476,0.882
163.435180,20.237596,17.51,17.91,36869,0.556
163.442220,2.797250,19.86,19.34,10286,0.618
163.442890,29.281269,19.04,19.06,10092,
163.463310,64.751928,19.48,19.14,14596,0.508
163.467200,10.097364,19.18,18.96,19788,0.638
163.495240,26.542766,18.91,18.55,15067,0.661
163.499430,42.586706,18.40,18.01,10988,0.799
163.503730,3.336428,19.18,18.67,14638,0.356
163.518240,59.559262,20.65,20.27,9313,
163.519490,44.638857,18.01,18.17,25859,0.579
163.521730,28.654751,17.82,17.16,8042,
163.523960,-1.192494,19.65,19.22,12227,0.655
163.536140,25.688771,20.11,20.16,21410,0.712
163.536260,8.103478,20.63,20.39,16884,0.412
163.543790,45.548903,19.97,19.70,16417,0.550
163.560750,63.839209,20.85,20.33,7184,0.674
163.560960,54.397108,18.53,18.81,33712,0.492
163.574360,17.100099,19.54,19.29,6300,
163.591560,51.381733,17.26,16.78,6300,
